ruta_completa,nombre_archivo,nombre_unico_completo,ruta_estandarizada,archivo_existe,escenario,periodo,escala,sector,sub_sector,componente,tipo,atributo,diferenciador,tema_principal,subcarpeta_1,subcarpeta_2,subcarpeta_3,subcarpeta_4,subcarpeta_5,nombre_unico
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2021.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2041.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2061.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2061.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2081.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2021.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2041.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2061.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2061.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_0.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_PROD\SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2081.jpg,SEC_HIDRO_PRODxSucep_Inund_RIESGO_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Produccion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_PROD,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Produccion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2021_2040.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2021_2040.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2041_2060.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2041_2060.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2061_2080.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2061_2080.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2081_2100.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_245_2081_2100.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2021_2040.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2021_2040.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2041_2060.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2041_2060.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2061_2080.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2061_2080.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_0.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2081_2100.jpg,Sector_Hidrocarburo_Transpo_Inun_Amenaza_370_2081_2100.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2061.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
